,n_clicks,n_visitas,monto_compras,monto_descuentos,dias_primera_compra,info_perfil
24445,631.0,82.0,1151.7,1152.4,158.0,181.0
24446,598.0,125.0,1346.0,915.2,207.0,259.0
24447,619.0,99.0,807.5,895.2,203.0,146.0
24448,524.0,97.0,1245.8,1195.4,223.0,102.0
24449,555.0,98.0,1073.9,729.3,104.0,204.0
24450,490.0,148.0,1564.2,916.3,154.0,210.0
24451,513.0,121.0,571.2,1653.7,251.0,177.0
24452,558.0,129.0,1412.3,1096.6,228.0,179.0
24453,402.0,83.0,640.1,1155.5,142.0,130.0
24454,688.0,100.0,1286.6,990.7,156.0,164.0
24455,632.0,124.0,1867.2,1002.0,183.0,151.0
24456,537.0,106.0,1368.5,1302.6,231.0,95.0
24457,392.0,155.0,1633.1,980.9,179.0,224.0
24458,803.0,140.0,1585.1,759.2,206.0,216.0
24459,666.0,150.0,1205.6,1060.2,174.0,104.0
24460,708.0,103.0,1368.3,1252.6,112.0,159.0
24461,591.0,93.0,1512.5,731.2,169.0,175.0
24462,686.0,146.0,1573.3,1032.8,252.0,234.0
24463,660.0,119.0,1967.4,981.2,148.0,149.0
24464,499.0,164.0,1582.5,1873.9,178.0,95.0
24465,387.0,125.0,877.0,1463.3,193.0,239.0
24466,941.0,194.0,1296.7,927.8,194.0,152.0
24467,455.0,100.0,873.4,669.1,167.0,95.0
24468,533.0,155.0,1152.1,688.9,257.0,252.0
24469,547.0,109.0,1540.2,554.2,223.0,209.0
24470,579.0,96.0,1848.8,1461.1,291.0,194.0
24471,567.0,135.0,1226.3,1411.4,221.0,120.0
24472,767.0,113.0,1008.8,1447.3,140.0,137.0
24473,730.0,181.0,932.4,1219.7,254.0,241.0
24474,739.0,105.0,1255.6,730.9,171.0,217.0
24475,454.0,174.0,1625.2,1220.1,96.0,262.0
24476,673.0,154.0,1267.9,1341.3,287.0,189.0
24477,651.0,124.0,1365.5,1703.9,133.0,189.0
24478,706.0,59.0,1363.0,1003.1,233.0,156.0
24479,457.0,123.0,1214.0,821.1,232.0,131.0
24480,345.0,88.0,1873.6,1040.8,163.0,126.0
24481,730.0,122.0,1890.4,752.0,205.0,164.0
24482,409.0,159.0,1790.5,1026.7,269.0,153.0
24483,516.0,158.0,1574.0,1452.3,217.0,124.0
24484,566.0,129.0,622.8,1294.3,162.0,119.0
24485,93.0,115.0,1275.6,1395.3,162.0,133.0
24486,704.0,140.0,1196.1,1609.7,277.0,85.0
24487,489.0,121.0,1560.1,1396.7,161.0,158.0
24488,691.0,161.0,1008.2,1049.1,147.0,143.0
24489,672.0,149.0,1334.9,1094.2,222.0,164.0
24490,511.0,40.0,1500.6,807.9,216.0,226.0
24491,593.0,152.0,1584.7,1370.9,214.0,176.0
24492,665.0,98.0,1019.5,985.3,245.0,156.0
24493,662.0,158.0,1095.3,899.2,209.0,151.0
24494,675.0,167.0,1246.2,1139.3,179.0,174.0
24495,703.0,143.0,1532.9,1361.2,222.0,167.0
24496,707.0,162.0,1476.6,561.3,302.0,165.0
24497,355.0,151.0,1299.0,1416.9,141.0,146.0
24498,616.0,149.0,960.3,1132.3,113.0,139.0
24499,640.0,124.0,2155.5,884.5,204.0,173.0
24500,561.0,157.0,942.1,1221.2,223.0,77.0
24501,605.0,101.0,1201.5,1274.0,201.0,151.0
24502,504.0,84.0,1247.1,1580.2,170.0,162.0
24503,551.0,88.0,1511.8,1291.6,115.0,56.0
24504,702.0,165.0,893.3,875.7,150.0,183.0
24505,792.0,129.0,1025.0,1060.6,198.0,227.0
24506,687.0,121.0,1152.0,1197.6,158.0,119.0
24507,245.0,107.0,1764.7,725.4,198.0,135.0
24508,654.0,148.0,1152.0,1822.4,150.0,142.0
24509,669.0,112.0,1046.4,1194.9,239.0,145.0
24510,717.0,126.0,1769.4,945.1,196.0,191.0
24511,498.0,149.0,1236.2,1598.8,178.0,166.0
24512,717.0,137.0,1492.5,893.6,164.0,127.0
24513,598.0,145.0,682.0,1009.3,262.0,160.0
24514,416.0,102.0,1165.3,946.8,206.0,282.0
24515,473.0,103.0,1876.2,932.2,194.0,174.0
24516,808.0,149.0,830.7,1124.2,185.0,226.0
24517,558.0,72.0,1569.1,1246.7,162.0,150.0
24518,307.0,122.0,801.7,1443.2,217.0,205.0
24519,547.0,122.0,740.2,1428.0,167.0,250.0
24520,588.0,161.0,1043.8,1502.3,208.0,141.0
24521,485.0,102.0,1951.8,1148.1,122.0,136.0
24522,624.0,97.0,810.6,1233.0,244.0,114.0
24523,597.0,102.0,1500.8,1312.1,166.0,156.0
24524,495.0,117.0,1180.0,933.7,190.0,109.0
24525,417.0,192.0,1421.8,1070.3,264.0,244.0
24526,376.0,136.0,1547.4,1116.1,188.0,156.0
24527,666.0,154.0,1358.7,1482.6,120.0,176.0
24528,491.0,126.0,1419.0,1133.4,196.0,129.0
24529,500.0,34.0,1442.6,1048.4,220.0,111.0
24530,615.0,91.0,1607.9,1679.2,308.0,142.0
24531,658.0,156.0,1184.9,788.2,293.0,146.0
24532,691.0,124.0,1392.5,1439.3,196.0,203.0
24533,581.0,130.0,1555.5,1564.4,208.0,170.0
24534,393.0,129.0,1053.8,944.9,140.0,233.0
24535,559.0,186.0,1297.6,931.0,245.0,174.0
24536,607.0,48.0,1312.2,1264.0,209.0,258.0
24537,576.0,138.0,1761.5,1391.5,182.0,201.0
24538,345.0,170.0,905.7,1490.0,190.0,105.0
24539,531.0,60.0,2172.5,823.2,233.0,239.0
24540,584.0,131.0,1319.3,783.0,70.0,179.0
24541,551.0,161.0,1502.3,1344.4,252.0,179.0
24542,597.0,114.0,1537.3,1481.7,120.0,44.0
24543,253.0,88.0,1164.9,1214.1,184.0,164.0
24544,566.0,116.0,1580.1,627.4,139.0,147.0
24545,683.0,150.0,1218.6,988.9,149.0,198.0
24546,534.0,114.0,1245.9,1529.4,210.0,224.0
24547,391.0,126.0,1540.1,938.6,227.0,180.0
24548,618.0,142.0,775.2,1564.3,297.0,86.0
24549,525.0,120.0,1244.7,1375.7,221.0,114.0
24550,583.0,119.0,1647.4,1116.8,217.0,187.0
24551,364.0,124.0,1817.6,685.3,175.0,206.0
24552,558.0,97.0,1553.4,1391.2,159.0,107.0
24553,453.0,124.0,1735.7,1001.6,229.0,135.0
24554,548.0,92.0,1763.8,1043.7,269.0,171.0
24555,595.0,142.0,1820.6,1010.4,256.0,151.0
24556,584.0,165.0,1736.6,1291.0,170.0,182.0
24557,690.0,134.0,1332.1,766.8,236.0,201.0
24558,611.0,73.0,1012.6,1365.6,297.0,197.0
24559,452.0,112.0,1761.9,1105.6,131.0,157.0
24560,603.0,104.0,1361.4,659.8,222.0,181.0
24561,658.0,129.0,794.7,1573.4,158.0,105.0
24562,473.0,70.0,1116.7,1145.2,122.0,184.0
24563,677.0,110.0,1794.2,1881.1,196.0,162.0
24564,507.0,132.0,1348.8,1356.8,197.0,178.0
24565,537.0,117.0,934.4,800.6,233.0,100.0
24566,504.0,150.0,1171.3,992.8,260.0,131.0
24567,322.0,210.0,1098.7,816.2,210.0,184.0
24568,776.0,180.0,1249.7,1315.6,182.0,173.0
24569,434.0,131.0,2033.4,1199.0,135.0,233.0
24570,447.0,98.0,1952.2,1297.7,180.0,83.0
24571,581.0,148.0,2159.7,1034.7,179.0,65.0
24572,727.0,166.0,1209.4,861.6,184.0,141.0
24573,577.0,171.0,452.4,839.4,133.0,165.0
24574,593.0,106.0,1403.5,1090.5,251.0,174.0
24575,522.0,125.0,1030.4,1295.2,242.0,214.0
24576,628.0,117.0,841.2,508.3,215.0,193.0
24577,698.0,101.0,1688.0,686.4,185.0,85.0
24578,391.0,170.0,1142.6,1323.6,204.0,262.0
24579,367.0,142.0,1242.0,966.3,209.0,199.0
24580,676.0,137.0,1188.3,1386.8,174.0,210.0
24581,463.0,135.0,1293.2,633.9,184.0,187.0
24582,568.0,129.0,1523.7,1555.3,153.0,242.0
24583,784.0,196.0,1452.9,1526.6,214.0,169.0
24584,546.0,174.0,1078.4,1061.5,240.0,212.0
24585,680.0,101.0,1656.2,1058.3,216.0,204.0
24586,557.0,155.0,1794.0,731.3,261.0,157.0
24587,597.0,171.0,1596.4,1158.4,107.0,151.0
24588,421.0,90.0,1497.3,1210.3,222.0,137.0
24589,577.0,134.0,1393.3,711.9,164.0,144.0
24590,728.0,106.0,1478.7,1071.8,215.0,224.0
24591,626.0,154.0,1703.3,1325.0,190.0,130.0
24592,635.0,129.0,1796.4,1832.6,168.0,157.0
24593,591.0,146.0,1063.6,1308.1,251.0,60.0
24594,450.0,114.0,1732.1,354.7,141.0,97.0
24595,642.0,129.0,1403.6,891.4,150.0,121.0
24596,636.0,128.0,1586.1,1566.0,244.0,85.0
24597,594.0,149.0,1950.7,1247.1,322.0,195.0
24598,759.0,122.0,1027.9,845.3,265.0,167.0
24599,593.0,139.0,1548.6,1587.4,123.0,142.0
24600,590.0,180.0,1068.7,1093.4,127.0,232.0
24601,513.0,109.0,892.4,1186.0,197.0,149.0
24602,569.0,89.0,1206.0,1027.2,267.0,221.0
24603,648.0,164.0,1473.3,1193.9,256.0,124.0
24604,672.0,100.0,1937.6,1623.4,223.0,174.0
24605,471.0,131.0,1752.3,1151.1,155.0,176.0
24606,414.0,152.0,1553.0,961.3,159.0,160.0
24607,750.0,134.0,1177.2,1049.7,216.0,205.0
24608,372.0,128.0,1225.9,896.8,161.0,170.0
24609,399.0,110.0,1265.1,1133.4,209.0,199.0
24610,439.0,110.0,2246.5,1101.0,178.0,177.0
24611,735.0,167.0,1043.2,1243.5,220.0,198.0
24612,679.0,192.0,1774.4,1161.1,313.0,124.0
24613,749.0,106.0,1535.0,1195.9,90.0,227.0
24614,611.0,137.0,2141.9,1034.7,155.0,241.0
24615,342.0,190.0,1856.9,1131.6,279.0,155.0
24616,506.0,110.0,1760.5,857.0,154.0,185.0
24617,558.0,125.0,1611.7,886.9,221.0,97.0
24618,475.0,125.0,1929.6,958.3,232.0,198.0
24619,535.0,142.0,1350.1,964.8,227.0,166.0
24620,459.0,143.0,1809.8,1219.5,220.0,151.0
24621,404.0,161.0,780.0,1010.2,188.0,161.0
24622,403.0,123.0,1989.2,753.7,171.0,131.0
24623,487.0,133.0,842.9,290.7,214.0,192.0
24624,333.0,131.0,1513.6,669.4,164.0,159.0
24625,693.0,134.0,1025.0,1325.4,189.0,182.0
24626,89.0,108.0,1397.6,1074.0,187.0,100.0
24627,622.0,184.0,1509.0,704.5,186.0,113.0
24628,571.0,136.0,804.1,1499.1,296.0,191.0
24629,663.0,155.0,1448.3,1240.2,249.0,78.0
24630,322.0,89.0,1346.3,933.7,202.0,247.0
24631,394.0,208.0,1156.2,1262.1,130.0,75.0
24632,485.0,118.0,1546.9,922.7,205.0,141.0
24633,614.0,164.0,1557.7,1451.3,217.0,135.0
24634,742.0,160.0,1453.2,876.3,190.0,272.0
24635,611.0,155.0,1102.7,1161.3,190.0,180.0
24636,811.0,125.0,1704.2,1392.0,203.0,217.0
24637,630.0,97.0,1194.2,829.2,206.0,188.0
24638,590.0,68.0,1334.1,1002.6,229.0,133.0
24639,407.0,125.0,1598.5,736.1,198.0,116.0
24640,414.0,120.0,399.6,609.3,171.0,189.0
24641,681.0,93.0,1771.7,1093.8,242.0,190.0
24642,553.0,93.0,1979.0,1050.3,218.0,170.0
24643,739.0,95.0,1644.7,1681.7,174.0,164.0
24644,783.0,109.0,1676.0,1243.8,214.0,138.0
24645,666.0,74.0,1660.3,937.2,197.0,154.0
24646,454.0,167.0,1204.0,1315.8,188.0,131.0
24647,508.0,123.0,1545.9,1181.6,174.0,174.0
24648,901.0,92.0,1288.7,1601.9,193.0,134.0
24649,584.0,149.0,2003.7,1226.7,159.0,153.0
24650,546.0,111.0,1258.1,1367.7,233.0,73.0
24651,537.0,108.0,1581.1,1232.9,209.0,151.0
24652,765.0,182.0,1177.9,1510.6,157.0,119.0
24653,408.0,161.0,1485.9,1041.1,285.0,198.0
24654,756.0,131.0,1608.0,1667.7,301.0,155.0
24655,571.0,144.0,1436.7,791.5,244.0,199.0
24656,464.0,164.0,1563.2,929.3,159.0,182.0
24657,546.0,143.0,1119.5,518.1,217.0,176.0
24658,784.0,81.0,1299.6,1155.1,159.0,207.0
24659,488.0,76.0,1693.9,1078.9,184.0,174.0
24660,688.0,132.0,1801.9,1114.9,183.0,98.0
24661,414.0,108.0,1468.4,821.9,187.0,172.0
24662,554.0,128.0,2120.9,1115.3,86.0,152.0
24663,503.0,101.0,1200.1,1003.3,273.0,123.0
24664,578.0,137.0,1344.0,1668.8,260.0,126.0
24665,598.0,110.0,1482.5,1519.2,150.0,211.0
24666,552.0,125.0,993.2,876.1,277.0,131.0
24667,679.0,107.0,853.9,1492.9,216.0,121.0
24668,592.0,138.0,1593.1,1485.5,153.0,155.0
24669,412.0,140.0,1215.1,1544.5,177.0,194.0
24670,668.0,175.0,1272.4,1009.5,186.0,190.0
24671,711.0,179.0,1322.1,763.9,159.0,208.0
24672,712.0,170.0,1187.7,672.3,219.0,195.0
24673,774.0,157.0,1107.4,815.3,206.0,118.0
24674,564.0,111.0,1363.4,856.5,241.0,195.0
24675,697.0,147.0,1115.8,1082.9,221.0,160.0
24676,501.0,156.0,1550.8,769.3,223.0,200.0
24677,767.0,87.0,1630.9,612.7,176.0,118.0
24678,498.0,85.0,1816.3,439.1,255.0,217.0
24679,577.0,178.0,1379.9,828.5,263.0,104.0
24680,668.0,142.0,1599.0,813.6,236.0,152.0
24681,307.0,136.0,1692.5,1079.7,244.0,97.0
24682,511.0,122.0,1514.5,1135.9,282.0,119.0
24683,493.0,148.0,1828.7,683.1,74.0,98.0
24684,457.0,41.0,1499.6,825.3,325.0,128.0
24685,451.0,99.0,718.0,1208.9,207.0,130.0
24686,472.0,126.0,1647.6,1064.9,122.0,97.0
24687,337.0,110.0,1224.8,1370.7,165.0,99.0
24688,583.0,124.0,1566.8,889.5,163.0,221.0
24689,518.0,76.0,1280.2,1044.3,158.0,137.0
24690,531.0,100.0,1438.6,1175.4,224.0,195.0
24691,251.0,120.0,1509.1,1052.8,148.0,124.0
24692,675.0,85.0,1508.5,1042.7,168.0,230.0
24693,711.0,124.0,1264.4,1223.5,234.0,162.0
24694,471.0,108.0,1149.9,1085.0,221.0,150.0
24695,328.0,107.0,1260.0,1326.1,248.0,214.0
24696,569.0,158.0,1515.4,861.6,172.0,178.0
24697,362.0,125.0,1229.9,1235.4,231.0,240.0
24698,344.0,155.0,1225.8,1239.9,244.0,164.0
24699,719.0,125.0,1434.3,1182.2,276.0,113.0
24700,742.0,93.0,1301.7,1427.1,213.0,141.0
24701,637.0,191.0,961.7,1109.8,157.0,190.0
24702,338.0,123.0,1831.9,1167.8,191.0,102.0
24703,848.0,101.0,1187.9,846.3,143.0,145.0
24704,585.0,126.0,1803.2,831.0,189.0,201.0
24705,314.0,129.0,1739.2,989.9,174.0,226.0
24706,733.0,148.0,1808.5,972.2,255.0,229.0
24707,604.0,83.0,1854.1,1319.2,232.0,211.0
24708,536.0,117.0,1298.4,1395.4,217.0,116.0
24709,552.0,129.0,904.4,1226.0,109.0,211.0
24710,591.0,134.0,1298.9,887.5,251.0,221.0
24711,641.0,175.0,1454.0,1320.3,289.0,210.0
24712,613.0,162.0,1320.2,1514.6,281.0,169.0
24713,715.0,147.0,1222.2,1424.4,154.0,101.0
24714,488.0,152.0,1565.0,650.4,127.0,191.0
24715,645.0,108.0,1567.1,993.6,208.0,231.0
24716,679.0,131.0,1237.4,428.6,200.0,156.0
24717,692.0,124.0,1483.4,623.3,156.0,180.0
24718,530.0,102.0,1369.6,1145.0,231.0,132.0
24719,704.0,184.0,1618.8,942.1,263.0,150.0
24720,460.0,102.0,842.0,1116.2,223.0,121.0
24721,372.0,80.0,1287.0,777.2,224.0,184.0
24722,626.0,143.0,1518.0,1232.0,227.0,136.0
24723,684.0,137.0,1440.4,1019.8,268.0,163.0
24724,531.0,203.0,1662.9,1079.7,245.0,126.0
24725,678.0,143.0,1696.9,935.4,133.0,177.0
24726,433.0,109.0,1411.2,1197.0,158.0,171.0
24727,577.0,97.0,808.6,1128.3,192.0,246.0
24728,454.0,123.0,1687.5,1460.8,120.0,105.0
24729,662.0,133.0,1113.5,1116.9,222.0,162.0
24730,444.0,77.0,2165.5,714.9,206.0,141.0
24731,771.0,139.0,842.0,1057.2,173.0,139.0
24732,827.0,106.0,1033.8,1159.9,166.0,172.0
24733,673.0,157.0,1195.9,826.0,235.0,165.0
24734,748.0,170.0,1729.9,1040.6,248.0,139.0
24735,627.0,102.0,1457.9,1112.7,153.0,182.0
24736,604.0,96.0,1588.0,638.8,156.0,159.0
24737,582.0,124.0,791.0,1594.2,250.0,171.0
24738,755.0,103.0,1183.3,1108.6,227.0,179.0
24739,741.0,145.0,1112.5,1006.9,196.0,169.0
24740,507.0,130.0,1137.1,1567.3,133.0,174.0
24741,659.0,95.0,1740.1,1077.6,158.0,157.0
24742,745.0,145.0,2141.9,1014.9,259.0,122.0
24743,641.0,165.0,1054.7,1216.5,183.0,114.0
24744,556.0,127.0,2039.4,819.0,185.0,206.0
24745,663.0,164.0,1334.6,1557.7,197.0,152.0
24746,403.0,62.0,1948.0,583.8,206.0,192.0
24747,805.0,142.0,1750.9,931.5,192.0,176.0
24748,523.0,226.0,1014.2,693.8,230.0,210.0
24749,450.0,103.0,1538.7,1242.6,149.0,126.0
24750,424.0,158.0,2024.7,1265.0,183.0,124.0
24751,826.0,147.0,1029.2,1186.1,175.0,189.0
24752,444.0,153.0,1323.6,1409.1,295.0,180.0
24753,413.0,135.0,1334.9,1127.1,251.0,165.0
24754,615.0,126.0,1680.8,986.4,160.0,135.0
24755,493.0,149.0,1217.8,950.8,216.0,149.0
24756,879.0,117.0,1926.2,1143.9,235.0,204.0
24757,393.0,100.0,1300.4,1501.1,300.0,142.0
24758,627.0,114.0,1747.6,1118.9,201.0,195.0
24759,354.0,106.0,1431.0,1048.4,198.0,205.0
24760,378.0,116.0,1736.1,1013.6,247.0,164.0
24761,504.0,181.0,2134.8,987.8,193.0,237.0
24762,590.0,152.0,1747.9,974.1,164.0,129.0
24763,1043.0,85.0,1245.1,1292.0,188.0,194.0
24764,564.0,70.0,1786.9,789.1,154.0,185.0
24765,456.0,120.0,1413.5,517.3,193.0,166.0
24766,550.0,150.0,1523.5,1247.1,190.0,142.0
24767,414.0,55.0,1126.2,834.5,169.0,192.0
24768,477.0,97.0,1088.4,815.3,101.0,219.0
24769,571.0,164.0,1363.1,1376.1,225.0,166.0
24770,513.0,115.0,1076.8,680.6,232.0,178.0
24771,773.0,117.0,1096.8,1287.8,228.0,136.0
24772,493.0,116.0,1143.7,1372.8,144.0,142.0
24773,614.0,109.0,1690.6,1415.7,157.0,125.0
24774,366.0,142.0,1318.1,919.2,189.0,195.0
24775,210.0,125.0,1334.2,913.6,195.0,182.0
24776,379.0,197.0,1363.5,1386.4,167.0,103.0
24777,447.0,128.0,688.6,1034.9,236.0,168.0
24778,754.0,100.0,1846.3,880.6,235.0,160.0
24779,407.0,92.0,1174.5,1090.9,185.0,99.0
24780,658.0,105.0,883.5,980.5,171.0,235.0
24781,627.0,96.0,959.7,1646.1,264.0,119.0
24782,715.0,143.0,1244.5,1502.6,238.0,215.0
24783,434.0,143.0,1404.3,1044.5,368.0,161.0
24784,447.0,120.0,1289.5,1055.5,230.0,167.0
24785,768.0,133.0,1433.9,1183.8,218.0,173.0
24786,498.0,133.0,1481.2,939.8,149.0,162.0
24787,777.0,152.0,1327.0,683.1,60.0,198.0
24788,433.0,133.0,1298.7,1046.3,158.0,115.0
24789,682.0,174.0,1763.2,881.3,175.0,135.0
24790,462.0,51.0,1019.9,824.0,172.0,164.0
24791,573.0,135.0,1948.6,1312.8,180.0,145.0
24792,782.0,182.0,1946.9,1311.9,207.0,184.0
24793,249.0,106.0,1819.6,1742.0,191.0,180.0
24794,580.0,114.0,1788.0,903.3,232.0,148.0
24795,624.0,130.0,1846.8,1027.7,137.0,205.0
24796,357.0,106.0,1347.9,1420.9,166.0,181.0
24797,528.0,106.0,1651.7,836.6,138.0,216.0
24798,695.0,124.0,1762.9,865.4,194.0,194.0
24799,519.0,59.0,1425.8,888.5,295.0,235.0
24800,394.0,130.0,1638.5,1757.8,271.0,136.0
24801,504.0,135.0,1283.8,938.5,262.0,210.0
24802,655.0,101.0,1634.8,1122.5,208.0,190.0
24803,430.0,159.0,1109.0,1405.5,165.0,130.0
24804,532.0,136.0,1685.9,718.2,204.0,149.0
24805,507.0,171.0,595.3,1106.0,144.0,171.0
24806,686.0,103.0,1509.4,834.1,173.0,218.0
24807,440.0,89.0,1230.2,710.0,164.0,149.0
24808,571.0,129.0,1865.0,1374.4,91.0,134.0
24809,436.0,146.0,977.1,1251.1,177.0,197.0
24810,729.0,148.0,1476.8,520.8,206.0,150.0
24811,642.0,96.0,1618.6,1221.2,145.0,279.0
24812,608.0,99.0,1359.7,1127.9,218.0,176.0
24813,364.0,80.0,985.2,1611.1,141.0,197.0
24814,520.0,119.0,1729.2,1080.1,131.0,236.0
24815,472.0,88.0,1301.8,795.4,178.0,143.0
24816,444.0,156.0,1158.3,1031.7,227.0,103.0
24817,587.0,130.0,1492.9,735.3,195.0,155.0
24818,342.0,131.0,1450.4,1325.8,265.0,192.0
24819,480.0,126.0,1748.5,836.2,205.0,176.0
24820,549.0,135.0,1179.2,1424.5,233.0,228.0
24821,600.0,131.0,1121.4,965.1,118.0,231.0
24822,927.0,118.0,1785.5,938.4,97.0,190.0
24823,633.0,143.0,725.5,806.7,275.0,132.0
24824,742.0,128.0,1196.3,1359.6,143.0,151.0
24825,704.0,104.0,1791.0,1183.8,238.0,100.0
24826,509.0,140.0,957.3,1358.3,216.0,199.0
24827,729.0,178.0,1962.7,1567.8,153.0,177.0
24828,616.0,174.0,1724.8,1284.5,227.0,205.0
24829,577.0,142.0,1268.6,785.5,175.0,178.0
24830,620.0,132.0,1747.5,1082.9,187.0,220.0
24831,767.0,187.0,679.1,1411.9,255.0,161.0
24832,555.0,136.0,1035.2,1022.7,164.0,147.0
24833,603.0,98.0,1589.6,1151.4,232.0,214.0
24834,896.0,97.0,1614.5,1237.2,149.0,212.0
24835,439.0,183.0,1250.3,506.9,228.0,89.0
24836,688.0,174.0,1637.1,1439.7,206.0,179.0
24837,574.0,110.0,1631.8,909.3,206.0,181.0
24838,424.0,147.0,1400.3,1151.8,180.0,193.0
24839,628.0,125.0,2085.9,1035.4,230.0,212.0
24840,491.0,126.0,1487.9,1129.4,249.0,191.0
24841,350.0,124.0,1677.6,1216.5,234.0,151.0
24842,537.0,136.0,1804.5,1086.7,230.0,117.0
24843,595.0,127.0,1148.5,1428.7,240.0,99.0
24844,663.0,158.0,991.4,898.4,293.0,195.0
24845,754.0,137.0,878.4,974.4,168.0,142.0
24846,619.0,159.0,1977.8,1504.1,170.0,214.0
24847,423.0,157.0,1060.3,1159.5,104.0,167.0
24848,603.0,180.0,1359.2,1371.3,261.0,146.0
24849,584.0,164.0,1580.9,722.9,172.0,152.0
24850,534.0,186.0,1065.7,613.7,151.0,186.0
24851,684.0,118.0,1158.2,968.1,128.0,158.0
24852,799.0,100.0,1545.1,1046.4,205.0,168.0
24853,730.0,127.0,1609.6,1351.0,133.0,176.0
24854,675.0,110.0,918.5,785.0,256.0,113.0
24855,792.0,146.0,1922.8,1211.6,257.0,112.0
24856,429.0,143.0,1128.0,720.7,174.0,197.0
24857,528.0,116.0,893.4,623.1,135.0,182.0
24858,394.0,124.0,1892.3,787.8,163.0,142.0
24859,535.0,115.0,1811.6,1431.3,277.0,157.0
24860,399.0,124.0,1294.1,1133.8,263.0,110.0
24861,329.0,113.0,2024.6,1620.0,247.0,171.0
24862,500.0,119.0,995.7,1015.4,273.0,265.0
24863,456.0,156.0,1674.4,1207.0,231.0,154.0
24864,596.0,124.0,1139.1,1352.4,157.0,194.0
24865,429.0,160.0,1635.7,818.6,172.0,177.0
24866,614.0,95.0,869.0,1354.2,178.0,196.0
24867,621.0,133.0,1475.3,1364.7,131.0,173.0
24868,763.0,85.0,2040.1,1029.0,200.0,211.0
24869,463.0,79.0,1159.0,1398.4,191.0,130.0
24870,637.0,92.0,2047.6,1783.1,199.0,81.0
24871,439.0,77.0,1326.3,1436.1,167.0,189.0
24872,701.0,116.0,1328.7,1110.8,156.0,179.0
24873,548.0,108.0,366.4,1303.0,138.0,222.0
24874,451.0,142.0,1525.2,1197.7,211.0,202.0
24875,640.0,53.0,1821.6,830.0,268.0,167.0
24876,288.0,68.0,1511.6,817.7,157.0,142.0
24877,436.0,101.0,1875.2,1016.1,251.0,146.0
24878,554.0,105.0,1513.2,776.8,101.0,86.0
24879,590.0,68.0,1916.9,1136.1,177.0,152.0
24880,684.0,169.0,1787.2,1223.7,171.0,133.0
24881,721.0,149.0,1417.5,1226.7,200.0,234.0
24882,411.0,123.0,469.6,1385.3,219.0,106.0
24883,645.0,190.0,1499.5,1128.3,174.0,186.0
24884,800.0,109.0,1132.4,1360.2,181.0,156.0
24885,538.0,112.0,1338.5,1213.0,231.0,237.0
24886,588.0,155.0,1229.5,1472.7,182.0,220.0
24887,392.0,120.0,1567.0,1090.8,197.0,171.0
24888,751.0,67.0,875.1,869.9,137.0,163.0
24889,616.0,157.0,678.2,1683.1,218.0,179.0
24890,586.0,105.0,1327.5,818.5,249.0,146.0
24891,609.0,196.0,1755.2,1296.5,272.0,154.0
24892,716.0,147.0,1241.8,1050.9,153.0,245.0
24893,755.0,131.0,1328.9,1221.3,89.0,134.0
24894,823.0,118.0,1380.2,1284.2,285.0,108.0
24895,441.0,150.0,1972.6,763.2,122.0,136.0
24896,908.0,124.0,702.3,738.6,286.0,177.0
24897,494.0,161.0,1369.9,913.4,207.0,168.0
24898,878.0,104.0,981.8,1252.2,192.0,169.0
24899,592.0,162.0,1544.6,1798.8,163.0,85.0
24900,443.0,138.0,1313.6,1222.3,232.0,84.0
24901,601.0,86.0,1407.1,1406.9,229.0,118.0
24902,613.0,166.0,1343.7,1191.5,221.0,183.0
24903,548.0,126.0,1191.3,1037.3,198.0,175.0
24904,574.0,131.0,1322.7,708.5,197.0,210.0
24905,575.0,109.0,1707.6,1181.2,238.0,158.0
24906,599.0,145.0,1043.6,1706.6,225.0,97.0
24907,384.0,108.0,1102.8,1592.9,226.0,129.0
24908,601.0,154.0,770.0,1097.1,163.0,192.0
24909,845.0,86.0,1061.0,684.3,212.0,136.0
24910,686.0,139.0,1276.2,730.5,243.0,187.0
24911,541.0,124.0,1389.0,854.0,101.0,105.0
24912,649.0,141.0,1176.7,1430.9,112.0,150.0
24913,752.0,128.0,1233.1,725.1,240.0,184.0
24914,151.0,162.0,1282.4,574.3,259.0,212.0
24915,385.0,104.0,1442.8,1222.9,255.0,251.0
24916,256.0,148.0,2033.9,1135.4,216.0,283.0
24917,458.0,145.0,1234.3,1017.1,235.0,79.0
24918,422.0,138.0,1442.2,1043.2,174.0,192.0
24919,594.0,117.0,1082.0,1342.4,277.0,167.0
24920,783.0,108.0,1185.2,1084.2,258.0,161.0
24921,398.0,167.0,1550.9,1109.4,166.0,213.0
24922,720.0,147.0,1294.3,1180.2,326.0,151.0
24923,443.0,66.0,1775.6,1567.4,235.0,109.0
24924,614.0,145.0,1884.3,1155.9,177.0,169.0
24925,959.0,178.0,1313.5,1141.3,142.0,177.0
24926,385.0,137.0,1776.6,1243.7,185.0,254.0
24927,811.0,167.0,1254.1,815.6,150.0,217.0
24928,801.0,138.0,1622.3,1383.9,239.0,194.0
24929,553.0,135.0,1478.7,1459.9,24.0,151.0
24930,725.0,112.0,1823.7,869.8,196.0,196.0
24931,577.0,102.0,1075.1,1384.7,210.0,220.0
24932,571.0,126.0,1930.8,1127.3,276.0,199.0
24933,612.0,125.0,1922.0,755.2,232.0,180.0
